name,nov22,dec22,jan23,feb23,mar23,apr23,may23,jun23,jul23,aug23,sep23,oct23
06_Plate2D_45_turb,0,0,0,1,0,0,0,0,0,0,0,0
08_NACA0012_a8_M03,0,0,0,1,0,0,0,0,0,0,0,0
0_diam_0_particles,0,0,0,1,0,0,1,0,0,0,1,0
0_diam_0_particles2,0,0,0,1,0,0,1,0,0,0,1,0
0_surface_supergroup,0,0,0,1,0,0,0,0,0,0,1,0
10074_t3_30901,0,0,0,0,0,0,0,0,0,0,0,0
10_1_Piston_V1,0,0,0,0,0,0,0,0,0,0,0,0
11_1_Nozzle_Subsonic,0,0,0,0,0,0,0,0,0,0,0,0
11_2_Nozzle_Supersonic,0,1,0,0,0,0,0,0,0,0,0,0
11_3_Nozzle_Transsonic,0,1,0,0,0,0,0,0,0,0,0,0
11_test1,0,0,0,1,0,0,0,0,0,0,1,0
12_1_IncidentShock,0,1,0,0,0,0,0,0,0,0,0,0
13_1_Shpere_M11,0,1,0,0,0,0,0,0,0,0,0,0
14_1_FreeJet,0,0,0,0,0,0,0,0,0,0,0,0
15_1_Bak,0,0,0,0,0,0,0,0,0,0,0,0
160801_makim_sliding_wall_function_test1,0,0,0,1,0,0,0,0,0,0,0,1
16_1_Weir,0,0,0,0,0,0,0,0,0,0,0,0
17_1_Pendulum,0,0,0,0,0,0,0,0,0,0,0,0
18_1_FallingBall_1,0,1,0,0,0,0,0,0,0,0,0,0
19_1_Ahmed_Body,0,1,0,0,0,0,0,0,0,0,0,0
1Box_1Model_R,0,0,0,1,0,0,0,0,0,0,0,0
1Box_1Model_R_Gap,0,0,0,1,0,0,0,0,0,0,0,0
1D_Radiation_Turbid,0,0,0,1,0,0,0,0,0,0,0,0
1Sphere_1Model_R,0,0,0,1,0,0,0,0,0,0,0,0
1Sphere_1Model_R_Gap,0,0,0,1,0,0,0,0,0,0,0,0
1_1_Plate_Lam_2por_31202,0,0,0,0,0,0,0,0,0,0,0,0
1_2_Plate_lam_conj_1_31202,0,0,0,0,0,0,0,0,0,0,0,0
23052016_detailed_Cp,0,0,0,1,0,0,0,0,0,0,0,0
2Boxes_2Models_RC,0,0,0,0,0,0,0,0,0,0,1,0
2Dhydro,0,0,0,0,0,0,0,0,0,0,0,0
2Dnozzle_water02_err,0,0,0,0,0,0,0,0,0,0,1,0
2d_bottom-nozle,0,0,0,1,0,0,0,0,0,0,1,0
2d_bottom-nozle_air-air-VoF,0,0,0,1,0,0,0,0,0,0,1,0
2D_OBL_continue,0,0,0,0,0,0,0,0,0,0,0,0
2D_RSD49_0_4880iter,0,0,0,0,0,0,0,0,0,0,0,0
2d_sliding_mesh_SM,0,0,0,1,0,0,0,0,0,0,0,0
2d_with_adapt_by_condition,0,0,0,1,0,0,0,0,0,0,1,0
2Spheres_2Models_RC,0,0,0,1,0,0,0,0,0,0,1,0
2Spheres_OBL_on_1BC,0,0,0,0,0,0,0,0,0,0,0,0
2Spheres_OBL_on_2BC,0,0,0,0,0,0,0,0,0,0,0,0
2Sphere_OBL_on_2BC_max_level_limitation,0,0,0,0,0,0,0,0,0,0,0,0
2Sub_1Phas_1Mod_4Sub,0,0,0,1,0,0,0,1,0,0,0,0
2Sub_1Phas_2Mod_4Sub,0,0,0,1,1,0,0,1,0,0,0,0
2Sub_1Phas_4Mod_4Sub,0,0,0,1,0,0,0,1,0,0,0,0
2Sub_2Phas_2Mod_4Sub,0,0,0,1,0,1,0,1,0,0,0,0
2Sub_4Phas_4Mod_4Sub,0,0,0,1,0,0,0,1,0,0,0,0
2tubes,0,0,0,1,0,0,0,0,0,0,0,0
2_1_Bearing_channel_31202,0,0,0,0,0,0,0,0,0,0,0,0
2_2_Bearing_channel_gap_31202,0,0,0,0,0,0,0,0,0,0,0,0
30mln_err1,0,0,0,1,0,0,0,0,0,0,0,0
3Boxes_1Model,0,0,0,1,0,0,0,0,0,0,1,0
3Boxes_1Model_gap,0,0,0,1,0,0,0,0,0,0,1,0
3Boxes_1Model_GapEff,0,0,0,1,0,0,0,0,0,0,1,0
3Boxes_3Model,0,0,0,0,0,0,0,0,0,0,0,0
3Boxes_3Models_CRC,0,0,0,1,0,0,0,0,0,0,0,0
3Boxes_3Models_CRC_Gap,0,0,0,1,0,0,0,0,0,0,0,0
3Boxes_3Models_GapEff,0,0,0,1,0,0,0,0,0,0,0,0
3Boxes_3Models_GapEff_f(X),0,0,0,1,0,0,0,0,0,0,0,0
3Boxes_3Models_GapEff_Table,0,0,0,1,0,0,0,0,0,0,0,0
3Boxes_3Models_GapEff_turb_KES,0,1,0,1,0,0,0,0,0,0,0,0
3Boxes_3Models_RRR,0,0,0,1,0,0,0,0,0,0,0,0
3Boxes_3Models_RRR_Gap,0,0,0,1,0,0,0,0,0,0,0,0
3Boxes_3Model_Gap,0,0,0,0,0,0,0,0,0,0,0,0
3Box_2m_FSF,0,0,0,1,0,0,0,0,0,0,0,0
3Box_2m_FSF_skew,0,0,0,1,0,0,0,0,0,0,0,0
3Box_2m_SFS,0,0,0,1,0,0,0,0,0,0,0,0
3DTableForInitialPres_CheckInterpol,0,0,0,1,0,0,1,0,2,0,1,0
3DTable_InletSpeed,0,0,0,1,0,0,0,0,0,0,0,0
3_1_Couette_heat,0,0,0,0,0,0,0,0,0,0,0,0
3_2_Couette_heat_gap,0,1,0,0,0,0,0,0,0,0,0,0
4444,0,0,0,1,0,0,0,0,0,0,1,0
4Spheres,0,0,0,1,0,0,0,0,0,0,0,0
4Spheres_1Model,0,0,0,1,0,0,0,0,0,0,1,0
4Spheres_3Models_CRC,0,0,0,1,0,0,0,0,0,0,0,0
4Spheres_3Models_CRC_Gap,0,0,0,1,0,0,0,0,0,0,0,0
4Sub_4Phas_2Mod_4Sub,0,1,0,2,0,0,0,1,0,0,0,0
4_1_Ring_31202,0,0,0,0,0,0,0,0,0,0,0,0
5000Iter,0,0,0,1,0,0,0,0,0,0,0,0
5_1_LamTube_HeatFlux,0,0,0,0,0,0,0,0,0,0,0,0
6V-supp,0,0,0,0,0,0,0,0,0,0,1,0
6_1_Plate_Turb_ke_y42,0,0,0,0,0,0,0,0,0,0,0,0
7_1_BackStep_KE,0,1,0,0,0,0,0,0,0,0,0,0
7_2_BackStep_KEQ,0,0,0,0,0,0,0,0,0,0,0,0
7_3_BackStep_LowKE,0,0,0,0,0,0,0,0,0,0,0,0
7_4_BackStep_SST,0,1,0,0,0,0,0,0,0,0,0,0
8Sub_4Phas_4Mod_4Sub,0,0,0,1,0,0,0,1,0,0,0,0
8_1_Plate_NaturConvect_31202,0,0,0,0,0,0,0,0,0,0,0,0
9_1_4Spheres,0,1,0,0,0,0,0,0,0,0,0,0
A-19_test_mesh,0,0,0,1,0,0,0,0,0,0,1,0
Ablation_boiling_H2O,0,0,0,1,0,0,0,0,0,0,1,0
Ablation_boiling_H2O_conjugate,0,0,0,0,0,0,0,0,0,2,5,0
Ablation_boiling_H2O_conjugate_VOF,0,0,0,1,0,0,0,0,0,0,1,0
Ablation_box_boiling_H2O_conjugate,0,0,0,0,0,0,0,0,0,2,5,0
Ablation_box_sublimation_CO2_conjugate,0,0,0,7,0,0,1,0,2,2,19,9
Ablation_Carcass,0,0,0,1,0,0,0,0,0,0,1,0
Ablation_chemistry_CO2,0,0,0,1,0,0,0,0,0,0,1,0
Ablation_chemistry_CO2_conjugate,0,0,0,7,0,0,1,0,2,2,18,0
Ablation_radiation_fall,0,0,0,0,0,0,0,0,0,0,1,0
Ablation_sublimation_C2,0,0,0,1,0,0,0,0,0,0,1,0
Ablation_sublimation_C2_conjugate,0,0,0,7,0,0,1,0,2,2,18,0
Ablation_sublimation_C2_conjugate_VOF,0,0,0,1,0,0,0,0,0,0,2,5
Ablation_sublimation_C2_conjugate_VOF_Pill_2D_sector,0,0,0,1,0,0,0,0,0,0,2,5
Ablation_sublimation_condensation_H2O,0,0,0,1,0,0,0,0,0,0,1,0
Ablation_sublimation_condensation_H2O_conjugate,0,0,0,0,0,0,0,0,0,2,5,0
Ablation_sublimation_H2O,0,0,0,1,0,0,0,0,0,0,1,0
Ablation_sublimation_H2O_conjugate,0,0,0,0,0,0,0,0,0,0,1,0
Ablation_temp_error12448,0,0,0,0,0,0,0,0,9,2,19,20
Acoustic_source,0,0,0,0,0,0,0,0,0,0,0,0
Acoustic_source_forward,0,0,0,0,0,0,0,0,0,0,0,0
Acoustic_source_rotor,0,0,0,0,0,0,0,0,0,0,0,0
Acoustic_standing_wave,0,0,0,0,0,0,0,0,0,0,0,0
Acoustic_wave,0,0,0,0,0,0,0,0,0,0,0,0
Acoustic_wave_conjugate,0,0,0,0,0,0,0,0,0,0,0,0
Acoustic_wave_TimeStep,0,0,0,0,0,0,0,0,0,0,0,0
Acoustic_wave_water,0,0,0,0,0,0,0,0,0,0,0,0
adapt3_assembly,0,0,0,1,0,0,0,0,0,0,1,0
Adapt_2subreg,0,0,0,1,0,0,0,0,0,0,0,0
Adapt_after_moving_body,0,0,0,1,0,0,0,0,0,0,1,4
Adapt_by_curv,0,0,0,1,0,0,0,0,0,0,0,0
Adapt_by_sharp_edges,0,0,0,1,0,0,0,0,0,0,0,0
adapt_condition_init_wall_distane,0,0,0,1,0,0,0,0,0,0,1,0
adapt_gap_off,0,0,0,1,0,0,0,0,0,0,0,0
Adapt_solution_value,0,0,0,1,0,0,0,0,0,0,0,0
adapt_sol_1subregion_cont_error,0,0,0,1,0,0,0,0,0,0,1,0
adapt_test_31204,0,0,0,1,0,0,1,0,0,0,1,0
adapt_trans1,0,0,0,1,0,0,0,0,0,0,1,0
adapt_V_by_value,0,0,0,1,2,0,1,1,1,1,1,0
Advanced_formula_editor,0,0,0,0,0,0,0,0,0,0,0,0
AGARD_0499,1,0,0,1,2,2,1,2,0,1,2,2
AL31_5,0,0,0,1,0,0,0,0,0,0,1,0
AMDGapProbl,0,0,0,1,0,0,0,0,0,0,1,0
AmdReduced_gap,0,0,0,1,0,0,0,0,0,0,2,0
Anisotropic_thermal_conductivity0,0,0,0,1,0,0,0,0,0,0,0,0
Anisotropic_thermal_conductivity_perpendicular100,0,0,0,1,0,0,0,0,0,0,0,0
Anisotropic_thermal_conductivity_perpendicularBC0,0,0,0,1,0,0,0,0,0,0,0,0
anomaly_press_error,0,0,0,1,0,0,0,0,0,0,0,0
APM_Heat_3,0,0,0,1,0,2,1,0,2,0,12,12
Apply_plugin_data_tire_template_3,0,0,0,0,0,0,0,0,0,0,0,0
Apply_plugin_data_tire_template_4,0,0,0,0,0,0,0,0,0,0,0,1
Arc_conj_root,0,0,0,1,0,0,0,0,0,2,17,21
Arc_conj_root_EHD,0,0,0,1,0,0,0,0,0,2,17,21
Arc_root_cons_POT,0,0,0,1,0,0,0,0,0,0,0,0
Arrenius_CH4_0_01,0,0,0,0,0,0,0,0,0,0,0,0
Arrenius_CH4_0_05,0,0,0,0,0,0,0,0,0,0,0,0
Arrenius_CH4_0_1,0,0,0,0,0,0,0,0,0,0,0,0
Arrenius_CH4_without_combustion,0,0,0,0,0,0,0,0,0,0,0,0
Arrenius_Magnussen_CH4_torch,0,0,0,0,0,0,0,0,0,0,0,0
Avalanch_noVOF_angle0_mesh3400,0,0,0,1,0,0,0,0,0,0,0,0
Avalanch_noVOF_angle30_mesh3400,0,0,0,1,0,0,0,0,0,0,0,0
Avalanch_withVOF_angle30_mesh5998,0,0,0,1,0,0,0,0,0,0,0,0
averaging_residuals,0,0,0,1,0,0,0,0,0,0,0,0
AxisSymmetric_Interpol,0,0,0,1,0,0,0,0,0,0,0,0
BackStep_KE,0,0,0,1,0,0,0,0,0,0,0,0
BackStep_KEQ,0,0,0,1,0,0,0,0,0,0,0,0
BackStep_KEQ_bradshaw,0,0,0,1,0,0,0,0,0,0,0,0
BackStep_KE_bradshaw,0,0,0,1,0,0,0,0,0,0,0,0
BackStep_LowKE,0,0,0,1,0,0,0,0,0,0,0,0
BackStep_LowKE_bradshaw,0,0,0,1,0,0,0,0,0,0,0,0
BackStep_SST,0,0,0,1,0,0,0,0,0,0,0,0
BackwardFacingStep,0,0,0,1,0,0,0,0,0,0,0,0
bac_g,0,0,0,1,0,0,0,0,0,0,0,0
bad_mesh,0,0,0,1,0,0,0,0,0,0,0,0
Bak,0,0,0,2,0,0,0,0,0,0,0,0
Bak_Mappin_Check,0,0,0,1,0,2,1,0,2,1,8,3
Bak_skew,0,0,0,1,0,0,0,0,0,0,0,0
bassein_disk_04,0,0,0,0,0,0,0,0,0,0,0,0
Basso-motor-noinlet-sector,0,0,0,1,0,0,0,0,0,0,1,0
BC-pressure-V,0,0,0,1,0,0,0,0,0,0,1,0
BC_Combustion_Arrenius,0,0,0,1,0,0,0,0,0,0,1,0
BC_Combustion_ArreniusMagnussen,0,0,0,1,0,0,0,0,0,0,1,0
BC_Combustion_EDC,0,0,0,1,0,0,0,0,0,0,1,0
BC_Combustion_Magnussen,0,0,0,1,0,0,0,0,0,0,1,0
BC_Combustion_Zeldovich,0,0,0,1,0,0,0,0,0,0,1,0
BC_ER,0,0,0,1,0,0,0,0,0,0,1,0
BC_ER_45,0,0,0,1,0,0,0,0,0,0,1,0
BC_inlet_velocity,0,0,0,1,0,0,0,0,0,0,1,0
BC_MassFraction,0,0,0,1,0,0,0,0,0,0,1,0
BC_MassFraction_45,0,0,0,1,0,0,0,0,0,0,1,0
BC_Rot,0,0,0,1,0,0,0,0,0,0,1,0
bc_sliding2_ku_solver,0,0,0,1,0,0,0,0,0,0,1,0
BC_Temp,0,0,0,1,0,0,0,2,1,0,1,0
BC_Temp_45,0,1,0,9,0,0,1,3,1,0,3,2
BC_Temp_f(x),0,0,0,2,0,0,0,0,0,0,1,0
BC_Temp_table,0,0,0,2,0,0,1,3,1,0,1,0
BC_TotalPressure_and_VelocityDirection,0,0,0,0,0,0,3,0,0,0,1,0
BC_Vel,0,0,0,1,0,0,0,0,0,0,2,3
BC_Vel_45,0,0,0,1,0,0,0,0,0,0,3,2
BC_vel_n_press_ss_dt,0,0,0,0,0,0,0,0,0,0,1,0
BC_wall_Radiation_Equilibrium_P1_model,0,0,1,1,0,0,0,0,0,0,1,0
BC_WALL_TRANSLATION,0,0,0,1,0,0,0,0,0,0,0,0
BC_WALL_TRANSLATION_SLIP,0,0,0,1,0,0,0,0,0,0,0,0
Bearing_channel,0,0,0,0,0,0,0,0,0,0,0,0
Bearing_channel_gap,0,0,0,0,0,0,1,1,0,0,0,0
Bearing_channel_MB,0,0,0,1,0,0,0,0,0,0,0,0
Bearing_channel_MB_Gap,0,0,0,1,0,0,0,0,0,0,0,0
BentPipe_round_Re1e6_2por,0,0,0,2,0,0,0,0,0,0,0,0
BentPipe_round_Re1e6_grid,0,0,0,1,0,0,0,0,0,0,0,0
Bernulli_1d,0,1,0,1,0,0,0,0,0,0,0,0
Bernulli_2d,0,1,0,1,0,0,0,0,0,0,0,0
Bernulli_g_1d,0,0,0,1,0,0,0,0,0,0,0,0
Bernulli_g_1d_hst,0,0,0,1,0,0,0,0,0,0,0,0
Bernulli_g_2d,0,0,1,1,0,0,0,0,0,0,0,0
Bernulli_g_2d_hst,0,0,0,1,0,0,0,0,0,0,0,0
Bidon_a1,0,0,0,1,1,0,0,0,0,0,0,1
binding_example_1,0,0,0,1,0,0,0,0,0,0,0,0
Boat,0,0,0,1,0,0,0,0,0,0,0,0
Boat30904,0,0,0,1,0,0,0,0,0,0,1,0
BoatSymm_OblErr,0,0,0,0,0,0,0,0,0,1,1,8
Boat_Grid,0,0,0,1,0,0,0,0,0,0,0,0
bochka_3_09_05_fall_vof,0,0,0,0,0,0,0,0,0,0,1,0
bochka_test_characters,0,0,0,1,0,0,0,2,0,0,2,6
box-1d_test,0,0,0,1,0,0,0,0,0,0,0,0
box-2d_test,0,0,0,1,0,0,0,0,0,0,0,0
Box,0,0,0,1,0,0,0,0,0,0,0,0
Box2_in_PartedDomain,0,0,0,1,0,0,0,0,0,0,0,0
Boxes,0,0,0,1,0,0,0,0,0,0,0,0
Box_IniVoF,0,0,0,1,0,0,0,0,0,0,0,0
Box_IniVoF_mb,0,0,0,1,0,0,0,0,0,1,0,0
box_insert_sliding,0,0,0,1,0,0,1,0,0,2,3,6
Box_in_PartedDomain,0,0,0,1,0,0,0,0,0,0,0,0
Box_in_PartedDomain_2_mb,0,0,0,0,0,0,0,0,0,0,0,0
Box_in_UnitedDonain,0,0,0,1,0,0,0,0,0,0,0,0
box_layers,0,0,0,1,1,0,0,0,1,1,1,0
Box_test,0,0,0,0,0,0,0,0,0,0,0,0
Brick,4,0,0,1,2,2,3,0,2,2,9,0
Brick_CSE,0,0,0,0,0,0,0,0,5,0,7,0
bsh4GridErrorTS6920,0,0,0,1,0,0,0,0,0,0,3,0
Buiild_grid_test,0,0,0,1,0,0,0,0,0,0,0,0
Building_streamLines_space,0,0,0,0,0,0,0,0,0,0,0,0
Bulka,0,0,0,1,0,0,0,0,0,0,0,0
B_02_grid,0,0,0,1,0,0,0,0,0,0,1,0
calculation,0,0,0,1,0,0,0,0,0,0,1,0
calculator_order_of_operations,0,0,0,1,0,0,0,0,0,0,1,0
Calc_func_prev_prevvec,0,0,0,1,0,0,0,0,0,0,0,0
Calc_prev_func_mass_flow,0,0,0,1,0,0,1,1,0,0,0,0
Capillar_1Phase_hst,0,0,0,1,0,0,0,0,0,0,0,0
Capillar_2Phase_hst,0,0,0,0,0,0,0,0,0,0,0,0
Car1_mesh,0,0,0,1,0,0,0,0,0,0,0,0
Car2_mesh,0,0,0,1,0,0,0,0,0,0,1,0
Car3_mesh,0,0,0,1,0,0,0,0,0,0,0,0
Car4_mesh,0,0,0,1,0,0,0,0,0,0,1,0
Carcass3322,0,0,0,1,0,0,0,0,0,0,0,0
Carcass_Disp_thermal_cond_phase_transfer,0,0,0,1,0,0,0,0,0,0,0,0
Carcass_F_mu_Cp_gas_T200,0,0,0,1,0,0,0,0,0,0,0,0
Carcass_F_mu_Cp_liquid_T200,0,0,0,1,0,0,0,0,0,0,0,0
Carcass_heat_from_water_phase_volume_0_4,0,0,0,1,0,0,0,0,0,0,0,0
Carcass_heat_from_water_phase_volume_0_4_coefficient_from_interface,0,0,0,1,0,0,0,0,0,0,0,0
Carcass_polinom_liquid_T200,0,0,0,1,0,0,0,0,0,0,0,0
carcass_tisey_temp,0,0,0,0,0,1,0,0,0,0,0,0
Carcass_water_heat_D_phase_volume_0_6,0,0,0,1,0,0,0,0,0,0,0,0
Carcass_Water_heat_from_volume_0_4_from_interface,0,0,0,1,0,0,0,0,0,0,0,0
Carcass_water_heat_F_phase_volume_0_6,0,0,0,1,0,0,0,0,0,0,0,0
Carcass_water_heat_transfer,0,0,0,1,0,0,0,0,0,0,0,0
Carcass_Water_heat_transfer_from_interface,0,0,0,0,0,0,0,0,0,0,0,0
Carcass_Water_no_motion_heat_transfer_from_interface,0,0,0,0,0,0,0,0,0,0,0,0
catapulta,0,0,0,0,0,0,0,0,0,0,1,0
cell_debug_chips,0,0,0,1,0,0,0,0,0,0,0,2
Channel_2VoF,0,0,0,1,0,0,1,1,1,0,0,0
Channel_Confuse,0,0,0,1,0,0,0,0,0,0,1,0
Channel_moving_body_after_VoF,0,0,0,1,0,0,0,1,0,0,0,0
Channel_moving_body_before_VoF,0,0,0,1,0,0,0,1,0,0,0,0
Channel_moving_body_before_VoF2,0,0,0,1,0,0,1,2,0,0,0,0
Channel_VoF,0,0,0,1,0,0,0,1,0,0,0,0
CheckError_AdaptBoundsRippleWithSGA_EHD,1,0,1,3,0,1,1,0,0,0,0,0
CheckErr_OBL_katamaran,0,0,0,1,0,0,0,0,0,0,0,0
Chemestri_init_mass_ftacrion_fail,0,0,0,1,0,0,0,0,0,0,0,0
china_01,0,0,0,1,0,0,0,0,0,0,1,0
city_bedroom_test2,0,0,0,1,0,0,0,0,0,0,1,0
clearance_view_0,0,0,0,1,0,0,0,0,0,0,0,0
Cniimash_china_water_last_step,0,0,0,1,0,0,1,0,0,0,1,0
Coal_1D_balances_TEST_MULTI_DISP_4_EQ_GR,0,0,0,1,0,0,1,0,0,3,5,0
Coal_1D_balances_TEST_TUTORIAL,0,0,0,1,0,0,1,0,0,0,1,0
CoandtEffect,0,0,0,1,0,0,0,1,0,0,0,0
CoaxTubes_2,0,0,0,1,0,0,0,0,0,0,0,0
CoaxTubes_2_Gap,2,2,2,3,2,1,1,0,0,0,0,0
CoaxTubes_360,0,0,0,1,0,0,0,0,0,0,0,0
CoaxTubes_360_Gap,0,0,0,1,0,0,0,0,0,0,0,0
Colimn_mb_309_1,0,0,0,1,0,0,0,0,0,0,0,0
Colimn_static_1Phase_mb,0,0,0,1,0,0,0,0,0,0,0,0
Colimn_static_2Phases_mb,0,0,0,1,0,0,0,0,0,0,0,0
Column_1Phase,0,0,0,1,0,0,0,0,0,0,0,0
Column_1Phase_hst,0,0,0,1,0,0,0,0,0,0,0,0
Column_2Phases,0,0,0,1,0,0,0,0,0,0,0,0
Column_2Phases_hst,0,0,0,1,0,0,0,0,0,0,0,0
Column_dynamic_1Phase,1,1,1,1,3,0,2,0,0,0,1,0
Column_dynamic_1Phase_hst,0,0,0,1,0,0,0,0,0,0,0,0
Column_dynamic_2Phases,0,0,0,1,0,0,0,1,0,0,0,0
Column_dynamic_2Phases_hst,0,0,0,1,0,0,0,2,0,0,0,0
Column_inclined_1Phase,0,0,0,1,0,0,0,1,0,0,0,0
Column_inclined_1Phase_hst,0,0,0,1,0,0,2,1,0,0,0,0
Column_inclined_1Phase_reverse,0,0,0,1,0,0,0,2,0,0,0,0
Column_inclined_1Phase_reverse_drops,0,0,0,0,0,0,0,0,0,0,0,0
Column_inclined_2Phases,0,0,0,1,0,0,0,1,0,0,0,0
Column_inclined_2Phases_hst,0,3,1,1,0,0,0,2,0,0,0,0
Column_inclined_2Phases_reverse,1,0,0,1,0,0,0,1,0,1,1,0
Column_liquid,0,0,0,1,0,0,0,0,0,0,0,0
Column_liquid_hst,0,0,0,1,0,0,0,0,0,0,0,0
Column_static_1Phase,1,2,1,4,3,1,1,3,2,0,1,3
Column_static_2Phase,0,0,0,1,0,0,0,0,0,0,0,0
Column_static_2Phase_hst,0,0,0,1,0,0,0,0,0,0,0,0
Column_static_hst_1Phase,0,0,0,1,0,0,0,0,0,0,0,0
Combustion,0,0,0,0,0,0,0,1,0,0,1,0
Combustion_0D_Alfa05,0,0,0,1,0,0,0,0,0,0,1,0
Combustion_0D_Alfa1,0,0,0,1,0,0,0,0,0,0,1,0
Combustion_0D_Alfa2,0,0,0,1,0,0,0,0,0,0,1,0
Combustion_0D_ArreniusMagnussen_Alfa05,0,0,0,1,0,1,0,0,0,0,1,0
Combustion_0D_ArreniusMagnussen_Alfa1,1,0,0,1,0,0,0,0,0,0,1,0
Combustion_0D_ArreniusMagnussen_Alfa1_BigTign,0,0,0,1,0,0,0,0,0,0,1,0
Combustion_0D_ArreniusMagnussen_Alfa1_BTI,0,0,0,1,0,0,0,0,0,0,1,0
Combustion_0D_ArreniusMagnussen_Alfa1_Extinction,0,0,0,1,0,0,0,0,0,0,1,0
Combustion_0D_ArreniusMagnussen_Alfa2,0,0,0,1,0,0,0,0,0,0,1,0
Combustion_0D_Arrenius_Alfa05,0,0,0,1,0,0,0,0,0,0,1,0
Combustion_0D_Arrenius_Alfa1,0,0,0,1,0,0,1,0,0,0,1,0
Combustion_0D_Arrenius_Alfa1_BigTign,0,0,0,1,0,0,0,0,0,0,1,0
Combustion_0D_Arrenius_Alfa1_BigTign_Ignition,0,0,0,1,1,0,0,0,0,0,1,0
Combustion_0D_Arrenius_Alfa1_Extinction,0,0,0,1,0,0,0,0,0,0,1,0
Combustion_0D_Arrenius_Alfa2,0,0,0,1,0,0,0,0,0,0,1,0
Combustion_0D_EDC_Alfa05,0,0,0,1,0,0,0,0,0,0,1,0
Combustion_0D_EDC_Alfa1,0,0,0,1,0,1,0,0,0,0,1,0
Combustion_0D_EDC_Alfa1_BigTign,0,0,0,1,0,0,0,0,0,0,1,0
Combustion_0D_EDC_Alfa1_BigTign_Ignition,0,0,0,1,0,0,0,0,0,0,1,0
Combustion_0D_EDC_Alfa1_Extinction,0,0,0,1,0,0,0,0,0,0,1,0
Combustion_0D_EDC_Alfa2,0,0,0,1,0,0,0,0,0,0,1,0
Combustion_0D_Magnussen_Alfa05,0,0,0,1,0,0,0,0,0,0,1,0
Combustion_0D_Magnussen_Alfa1,0,0,1,1,0,1,0,0,0,0,1,0
Combustion_0D_Magnussen_Alfa1_BigTign,0,0,0,1,0,0,0,0,0,0,1,0
Combustion_0D_Magnussen_Alfa1_BigTign_Ignition,0,0,0,1,0,0,0,0,0,0,1,0
Combustion_0D_Magnussen_Alfa1_Extinction,0,0,0,1,0,0,0,0,0,0,1,0
Combustion_0D_Magnussen_Alfa2,0,0,0,1,0,0,0,0,0,0,1,0
Combustion_0D_Zeldovich_Alfa05,0,0,0,1,0,0,0,0,0,0,1,0
Combustion_0D_Zeldovich_Alfa1,0,1,0,1,0,0,0,0,0,0,1,0
Combustion_0D_Zeldovich_Alfa1_BigTign,0,0,0,1,0,0,0,0,0,0,1,0
Combustion_0D_Zeldovich_Alfa1_BigTign_Ignition,0,0,0,1,0,0,0,0,0,0,1,0
Combustion_0D_Zeldovich_Alfa1_Extinction,0,0,0,1,0,0,0,0,0,0,1,0
Combustion_0D_Zeldovich_Alfa2,0,0,0,1,0,0,0,0,0,0,1,0
CommandFileInitGrid,0,0,0,1,0,0,0,0,0,0,1,0
CompresDispErr1,0,2,1,2,1,2,5,2,0,1,6,2
Compressor,0,0,0,1,0,0,0,0,0,0,1,0
Compressor_30901,0,0,0,1,0,0,0,0,0,0,1,0
compressor_new_version,0,0,0,1,0,0,0,0,0,0,1,0
compressor_new_version_continue,0,0,0,1,0,0,0,0,0,0,1,0
Compressor_right_ch,0,0,0,1,0,0,0,0,0,0,1,0
Conduct,0,0,0,1,0,1,0,0,0,0,0,0
cond_by_COORD_X,0,0,0,1,0,0,0,0,0,0,1,0
Cone_M01_KEN,0,0,0,0,0,0,0,0,0,0,0,0
Cone_M01_KES,0,0,0,0,0,0,0,0,0,0,1,0
Cone_M01_SA,0,0,0,0,0,0,0,0,0,0,0,0
Cone_M01_SST,0,0,0,0,0,0,0,0,0,0,1,0
Cone_M03_KEN,0,0,0,0,0,0,0,0,0,0,0,0
Cone_M03_KES,0,0,0,0,0,0,0,0,0,0,1,0
Cone_M03_SA,0,0,0,0,0,0,0,0,0,0,0,0
Cone_M03_SST,0,0,0,0,0,0,0,0,0,0,1,0
Cone_M06_KEN,0,0,0,0,0,0,0,0,0,0,0,0
Cone_M06_KES,0,0,0,0,0,0,0,0,0,0,1,0
Cone_M06_SA,0,0,0,0,0,0,0,0,0,0,0,0
Cone_M06_SST,0,0,0,0,0,0,0,0,0,0,1,0
Cone_M08_KEN,0,0,0,0,0,0,0,0,0,0,0,0
Cone_M08_KES,0,0,0,0,0,0,0,0,0,0,1,0
Cone_M08_SA,0,0,0,0,0,0,0,0,0,0,0,0
Cone_M08_SST,0,0,0,0,0,0,0,0,0,0,1,0
Cone_M09_KEN,0,0,0,0,0,0,0,0,0,0,0,0
Cone_M09_KES,0,0,0,0,0,0,0,0,0,0,1,0
Cone_M09_SA,0,0,0,0,0,0,0,0,0,0,0,0
Cone_M09_SST,0,0,0,0,0,0,0,0,0,0,1,0
Cone_M10_KEN,0,0,0,0,0,0,0,0,0,0,0,0
Cone_M10_KES,0,0,0,0,0,0,0,0,0,0,1,0
Cone_M10_SA,0,0,0,0,0,0,0,0,0,0,0,0
Cone_M10_SST,0,0,0,0,0,0,0,0,0,0,1,0
Cone_M13_KEN,0,0,0,0,0,0,0,0,0,0,0,0
Cone_M13_KES,0,0,0,0,0,0,0,0,0,0,1,0
Cone_M13_SA,0,0,0,0,0,0,0,0,0,0,0,0
